Year,Model Name,Series,Color,Window Color,Interior Color,Country
2011,File:2011DodgeDemonCarded.jpg,Hot Wheels Garage: Mopar 9/15,Metallic Red,Clear,Blue,Malaysia
2012,File:2011DodgeDemonCarded.jpg,HW Racing 7/10,Candy Blue,Tinted (Blue),White,Malaysia
2012,File:2011DodgeDemonCarded.jpg,HW Racing 7/10,Candy Blue,Tinted (Blue),White,Malaysia
2012,File:2011DodgeDemonCarded.jpg,HW Racing 7/10,Black,Clear,Red,Malaysia
2013,File:2011DodgeDemonCarded.jpg,HW Showroom: Heat Fleet,Metalflake Blue,Clear,Black,Malaysia
2013,File:2011DodgeDemonCarded.jpg,HW Showroom: Heat Fleet,Spectraflame Blue,Clear,Black,Malaysia
2014,File:2011DodgeDemonCarded.jpg,HW Workshop: Heat Fleet,Metalflake Purple,Clear,Black,Malaysia
2014,File:2011DodgeDemonCarded.jpg,HW Workshop: Heat Fleet,Metalflake Orange,Clear,Black,Malaysia
2015,File:2011DodgeDemonCarded.jpg,Multipack Exclusive,Metalflake Green,Clear,Black,Malaysia
2018,File:2011DodgeDemonCarded.jpg,50th Anniversary Zamac Flames 6/8,ZAMAC,Tinted (Magenta),Black,Thailand
2019,File:2011DodgeDemonCarded.jpg,Multipack Exclusive,Black,Clear,Light Grey,Malaysia
2019,File:2011DodgeDemonCarded.jpg,Multipack Exclusive,Yellow,Clear,Red,Malaysia
2019,File:2011DodgeDemonCarded.jpg,Multipack Exclusive,Metalflake Turquoise,Clear,Brown,Malaysia
2021,File:2011DodgeDemonCarded.jpg,Flying Customs,Orange,Tinted (Light Blue),Black,Malaysia
2023,File:2011DodgeDemonCarded.jpg,Ultra Hots 3/8,Spectraflame watermelon,Tinted (Smoke),Black,Malaysia
2011,24 Ours,2011 New Models 10/50,White,Tinted (Orange),Chrome,Malaysia
2011,24 Ours,2011 New Models 10/50,Gold,Tinted (Blue),Chrome,Malaysia
2011,24 Ours,Mystery Models (Circuit Champions) 14/20,Gold,Tinted (Blue),Chrome,Malaysia
2011,24 Ours,Mystery Models 2/24,Blue,Clear,Chrome,Malaysia
2012,24 Ours,Track Stars 4/15,Red,Tinted (Yellow),Chrome,Malaysia
2013,24 Ours,HW Racing: HW Race Team,Blue,Tinted (Blue),Gray,Malaysia
2013,24 Ours,HW Racing: HW Race Team,White,Tinted (Blue),Grey,Malaysia
2014,24 Ours,HW Race: Track Aces,Black,Tinted (Smoke),Grey,Malaysia
2014,24 Ours,HW Race: Track Aces,Green,Tinted (Smoke),Chrome,Malaysia
2014 2015 2016,24 Ours,Super Rigs,Gold Chrome,Tinted (Blue),Black,Malaysia
2014 2015 2016 2019,24 Ours,Super Rigs,Lime Green,Tinted (Green),Chrome,Malaysia
2015,24 Ours,Mystery Models (International) 5/12,Purple,Clear,Chrome,Malaysia
2016,24 Ours,Snowflake Edition,Grey,Tinted (Blue),Chrome,Malaysia
2016,24 Ours,Mystery Models (International) 5/12,Grey,Tinted (Blue),Chrome,Malaysia
2017,24 Ours,HW Glow Wheels 5/10,Dark Blue,Tinted (Light Blue),Chrome,Malaysia
2017,24 Ours,HW Glow Wheels 5/10,Red,Tinted (Yellow),Chrome,Malaysia
2018,24 Ours,Super Rigs,Gold Chrome,Tinted (Blue),Black,Thailand
2018 2021,24 Ours,Super Rigs,Gold Chrome,Tinted (Blue),Black,Malaysia
2018,24 Ours,Track Builder 5-Pack,Black,Tinted (Blue),Chrome,Indonesia
2019,24 Ours,Mystery Models (Series 1) 7/12,Chrome,Tinted (Yellow),Black,Malaysia
2020,24 Ours,Mystery Models (Series 1) 7/12,Orange,Tinted (Blue),Chrome,Malaysia
2024,24 Ours,Action 5-Pack,Red,Blue tint,Chrome,Indonesia
2011,A-Team Van,2011 New Models 39/50,Black,Tinted (Light Blue),Black,Malaysia
2013,A-Team Van,Retro Entertainment: The A-Team,Black & Dark Gray,Tinted (Gray),Black,Malaysia
2013,A-Team Van,San Diego Comic-Con,Black & Dark Gray,Tinted (Gray),Black,Malaysia
2018,A-Team Van,Pop Culture: Nestlé 5/5,Orange,Tinted (Blue),Gray,Thailand
2018,A-Team Van,Collector Edition,Spectraflame Dark Red,Tinted (Gray),Black,Malaysia
2019,A-Team Van,Pop Culture: The Beatles 2/5,White,Tinted (Light Blue),Light Blue,Thailand
2020,A-Team Van,Pop Culture: Disney 5/5,Metallic Blue,Tinted (Smoke),Gray,Thailand
2021,A-Team Van,Pop Culture: Speed Shop Garage 5/5,Metalflake Dark Blue,Clear,Black,Thailand
2022,A-Team Van,Pop Culture: Teenage Mutant Ninja Turtles 4/5,Metallic Red,Tinted (Green),Silver,Indonesia
2011,Arkham Asylum Batmobile,2011 New Models 24/50,Black,Blue tint,Chrome,Malaysia
2012,Arkham Asylum Batmobile,Batman Vehicles Then and Now 6/8,Black,Blue tint,Chrome,Malaysia
2013,Arkham Asylum Batmobile,HW Imagination: Batman,Black,Blue tint,Grey,Malaysia
2014,Arkham Asylum Batmobile,75 Years of Batman 7/8,Matte Black,Blue tint,Grey,Malaysia
2015,Arkham Asylum Batmobile,HW City: Batman,Matte Black,Blue tint,Grey,Malaysia
2017,Arkham Asylum Batmobile,Batman 5-Pack,Black,Red tint,Grey,Malaysia
2017,Arkham Asylum Batmobile,Mystery Models (North America) 3/12,Satin Gold,Smoke tint,Chrome,Malaysia
2018,Arkham Asylum Batmobile,Batman 5/6,Black,Red tint,Chrome,Thailand
2020,Arkham Asylum Batmobile,Batman 5/5,Dark Blue,Blue tint,Chrome,Malaysia
2021,Arkham Asylum Batmobile,Hot Wheels id: Batman 03/04,Spectraflame Steel Blue,Blue tint,Chrome,Malaysia
2022,Arkham Asylum Batmobile,Batman 2/5,Dark Green,Heavy smoke tint,Chrome,Malaysia
2022,Arkham Asylum Batmobile,Batman 2/5,Metallic Brown,Heavy smoke tint,Dark Chrome,Malaysia
2022,Arkham Asylum Batmobile,Batman 2/5,Dark Purple,Heavy smoke tint,Chrome,Malaysia
2022,Arkham Asylum Batmobile,Batman 3/5,Glossy black,,,
2023,Arkham Asylum Batmobile,Batman 16/20,Dark Purple,Heavy smoke tint,Chrome,Malaysia
2024,Arkham Asylum Batmobile,Batman 5-Pack,Black,Dark gray opaque,Grey,Indonesia
2025,Arkham Asylum Batmobile,Batman 2/5,Metalflake Dark Gold,Blue tint,Dark Gray,Malaysia
2025,Arkham Asylum Batmobile,Batman 2/5,,,,Malaysia
2025,Arkham Asylum Batmobile,Batman 12/20,Blue-Gray,Red tint,Chrome,Thailand
2011,Aston Martin One-77,2011 New Models 31/50,Grey,Tinted (Black),Grey,Malaysia
2012,Aston Martin One-77,HW All Stars 3/10,Pearl White,Tinted (Black),Grey,Malaysia
2012,Aston Martin One-77,HW All Stars 3/10,Metalflake Maroon,Tinted (Black),Grey,Malaysia
2012,Aston Martin One-77,HW All Stars 3/10,Metalflake Grey,Tinted (Black),Black,Malaysia
2012,Aston Martin One-77,HW All Stars 3/10,Metalflake Grey,Tinted (Black),Black,Malaysia
2013,Aston Martin One-77,World Race 5-Pack,Metalflake Champagne,Clear,Black,Thailand
2014,Aston Martin One-77,HW Exotics 5-Pack,Yellow,Tinted (Black),Black,Thailand
2016,Aston Martin One-77,Gran Turismo 6/8,Metalflake Silver,Tinted (Black),Grey,Thailand
2017,Aston Martin One-77,HW Exotics 7/10,Pearl Red,Tinted (Black),Grey,Malaysia
2017,Aston Martin One-77,HW Exotics 7/10,Metalflake Blue,Clear,Grey,Malaysia
2018,Aston Martin One-77,HW Exotics 5/10,Metalflake Green,Clear,Grey,Malaysia
2018,Aston Martin One-77,HW Exotics 5/10,ZAMAC,Tinted (Smoke),Grey,Malaysia
2019,Aston Martin One-77,Hot Wheels id: Speed Demons 05/05,Spectraflame Orange,Tinted (Black),Black,Malaysia
2020,Aston Martin One-77,HW Exotics 7/10,Red,Tinted (Black),Tan,Malaysia
2020,Aston Martin One-77,Hot Wheels id: Chase 7/8,Spectraflame Red,Tinted (Black),White,Malaysia
2021,Aston Martin One-77,HW Rescue 4/10,Yellow,Tinted (Smoke),Black,Malaysia
2022,Aston Martin One-77,World Class Racers 3/5,Black,Tinted (Smoke),Black,Malaysia
2023,Aston Martin One-77,Motor Show 5‑Pack,Red with orange metalflake,Clear,Tan,Indonesia
2023,Aston Martin One-77,Themed 2-Packs,Red with orange metalflake,Clear,Tan,Indonesia
2011,Astro Funk,2011 New Models 27/50,Pearl White,Tinted Blue,Chrome,Malaysia
2011,Astro Funk,2011 New Models 27/50,Pearl Green,Tinted Yellow,Chrome,Malaysia
2012,Astro Funk,Mystery Models 8/24,Pearl Pink,Tinted Green,Chrome,Malaysia
2014,Astro Funk,Cool Classics 17/30,Spectrafrost Antifreeze,Tinted Blue,Chrome,Thailand
2025,Astro Funk,Color Reveal,,,,Thailand
2012,1934 Chrysler Airflow,Hot Wheels Boulevard: Ahead of Its Time,Metalflake Gold & Pearl Beige,Tinted (Brown),Chrome,Malaysia
2013,1934 Chrysler Airflow,Pop Culture: Universal Monsters,Beige w/ Metalflake Gold fenders,Tinted (Black),Chrome Gold,Thailand
2014,1934 Chrysler Airflow,Pop Culture: The Muppets,Metalflake White & Metalflake Pink,Tinted (Blue),Chrome,Thailand
2015,1934 Chrysler Airflow,MEA Dinner Dance,Gold & White,Tinted,Chrome,Thailand
2016,1934 Chrysler Airflow,Pop Culture: Ralph McQuarrie Star Wars Concept Art,White,Tinted,Chrome,Thailand
2012,'34 Dodge Delivery,Nostalgic Brands: The Saturday Evening Post,Light Green & White,Clear,White,Thailand
2014,'34 Dodge Delivery,Pop Culture: Marvel,Metalflake Light Olive Green,Clear,Black,Thailand
2015,'34 Dodge Delivery,Pop Culture: SpongeBob SquarePants,Silver & Light Blue,Tinted (Blue),Black,Thailand
2016,'34 Dodge Delivery,Pop Culture: DC Comics: Batman & Superman,Metalflake Dark Red,Clear,Black,Thailand
2017,'34 Dodge Delivery,Pop Culture: Nestlé,Light Blue,Clear,Gray,Thailand
2017,'34 Dodge Delivery,Pop Culture: Scooby Doo 4/5,Maroon & Gold,Clear,Gold,Thailand
2018,'34 Dodge Delivery,Pop Culture: Disney 3/5,Blue,Tinted (Gray),Chrome,Thailand
2012,'38 Dodge Airflow,Nostalgia: DC Comics,Blue & White,Blue,Black,Thailand
2014,'38 Dodge Airflow,Pop Culture: Star Trek,Yellow & Brown,Blue,Black,Thailand
2015,'38 Dodge Airflow,Pop Culture: Marvel,Red & White,Light Blue Tint,White,Thailand
2020,'38 Dodge Airflow,Pop Culture: Vintage Oil 5/5,Yellow & Black,Smoke,Black,Thailand
2022,'38 Dodge Airflow,Pop Culture: Jurassic World 3/5,Ivory,Smoke,Black,Indonesia
2012,1940s Batmobile,Batman 1:50 Scale Series,Black,Clear,Black,Vietnam
2020,1940s Batmobile,Batman 1:50 Scale Series,Black,Clear,Black,Vietnam
2021,1940s Batmobile,Batman 1:50 Scale Series,Black,Clear,Black,Vietnam
2022,1940s Batmobile,Batman 1:50 Scale Series,Black,Clear,Black,Vietnam
2012,Custom '52 Chevy,Nostalgic Brands: Carvel Ice Cream,NA,Yellow,Black,Thailand
2012,Custom '52 Chevy,Nostalgic Brands: Atari,NA,Tinted (Black),Black,Thailand
2013,Custom '52 Chevy,Pop Culture: General Mills,NA,Clear,Black,Thailand
2014,Custom '52 Chevy,Pop Culture: Star Trek,NA,Tinted (Pink),Black,Thailand
2015,Custom '52 Chevy,Pop Culture: SpongeBob SquarePants,NA,Clear,Beige,Thailand
2016,Custom '52 Chevy,Pop Culture: DC Comics: Batman & Superman,NA,Clear,Grey,Thailand
2017,Custom '52 Chevy,Pop Culture: Nestlé,NA,Clear,Chrome,Thailand
2012,'52 Hudson Hornet,Hot Wheels Boulevard: Legends,Metallic Sky Blue,Clear,White,Malaysia
2012,'52 Hudson Hornet,Hot Wheels Boulevard 30-Car Set,Blue,Clear,Black,Malaysia
2012,'52 Hudson Hornet,RLC Rewards,Spectraflame Olive,Clear,Pale Green,China
2014,'52 Hudson Hornet,Cool Classics 9/30,Spectrafrost Yellow,Purple tint,Purple,Thailand
2016,'52 Hudson Hornet,HW Flames 7/10,Red,Tinted (Black),Black,Malaysia
2016,'52 Hudson Hornet,HW Flames 7/10,Spectraflame Red,Tinted (Gray),Black,Malaysia
2019,'52 Hudson Hornet,Multipack Exclusive,Black,Tinted (Gray),Black,Malaysia
2020,'52 Hudson Hornet,Rod Squad 4/10,Matt Dark Grey,Clear,Red,Malaysia
2020,'52 Hudson Hornet,Rod Squad 4/10,Purple,Clear,Black,Malaysia
2020,'52 Hudson Hornet,Rod Squad 4/10,ZAMAC,Clear,Black,Malaysia
2023,'52 Hudson Hornet,ZAMAC Themed Multipack,ZAMAC,Clear,Black,Malaysia
2012,'55 Corvette,Hot Wheels Boulevard: Ahead of Its Time,Red,Clear,Red,Malaysia
2013,'55 Corvette,Hot Wheels Boulevard,Pearl White,Clear,Gold,Malaysia
2013,'55 Corvette,Corvette 60th Anniversary 4/8,Red,Clear,Red,Malaysia
2014,'55 Corvette,Cool Classics 20/30,Spectrafrost Copper,Clear,Red,Thailand
2016,'55 Corvette,Collector Edition,Spectraflame Blue,Clear,Black,Malaysia
2018,'55 Corvette,Then and Now 3/10,Black,Clear,Red,Malaysia
2018,'55 Corvette,Then and Now 3/10,Blue,Clear,Grey,Malaysia
2018,'55 Corvette,Then and Now 3/10,Unpainted,Clear,Grey,Malaysia
2019,'55 Corvette,Throwback 1/8,Metallic Light Blue,Clear,Red,Malaysia
2021,'55 Corvette,Convertibles 3/10,Cream,Clear,Maroon,Malaysia
2022,'55 Corvette,Mystery Models (Series 3) 2/10,Red,Clear,White,Malaysia
2023,'55 Corvette,Corvette 70 1/8,Yellow,Clear,Black,Malaysia
2024,'55 Corvette,Vintage Racing Club 2/6,Baby blue,Clear,Brown,Thailand
2025,'55 Corvette,Purple and Gold 4/6,Metalflake plum,Clear,Black,Malaysia
2012,'55 Lincoln Futura Concept,Hot Wheels Boulevard: Big Hits,Pearl White,Clear,Grey,Malaysia
2012,'55 Lincoln Futura Concept,Hot Wheels Boulevard 30-Car Set,Pearl White,Purple,Grey,Malaysia
2012,'61 Impala,2012 New Models 37/50,Metalflake Blue,Clear,Grey,Malaysia
2012,'61 Impala,2012 New Models 37/50,Metalflake Dark Red,Clear,Dark Grey,Malaysia
2012,'61 Impala,2012 New Models 37/50,Metalflake Dark Red,Clear,Dark Grey,Malaysia
2013,'61 Impala,Cool Classics 27/30,Spectrafrost Black,Tinted (Black),Dark Red,Thailand
2014,'61 Impala,Multipack Exclusive,Metalflake Magenta,Clear,Grey,Thailand
2014,'61 Impala,Multipack Exclusive,Metalflake Magenta,Clear,Grey,Malaysia
2019,'61 Impala,Fast & Furious 5-Pack,Red,Clear,Gray,Indonesia
2019,'61 Impala,Fast & Furious 6/6,Red,Tinted (Smoke),White,Thailand
2020,'61 Impala,American Steel 5/10,Metalflake Purple,Clear,Grey,Thailand
2020,'61 Impala,Fast & Furious: Motor City Muscle 5/5,Red,Clear,Black,Thailand
2021,'61 Impala,Fast & Furious 5-Pack,Red,Clear,Black,Indonesia
2022,'61 Impala,Mattel Indonesia Employee Exclusive 2-Packs 1/2,White,Clear,Black,Indonesia
2022,'61 Impala,Replica Entertainment: Fast & Furious: The Racer's Edge Premium 5-Pack,Red,Clear,Black,Thailand
2023,'61 Impala,Fast & Furious Premium Bundle 2,Red,Clear,Black,Thailand
2023,'61 Impala,Car Culture: Team Transport #54,Light blue,Clear,Gray,Thailand
2012,'63 Chrysler Turbine,Hot Wheels Boulevard: Concept Cars,Metalflake Copper,Clear,Orange,Malaysia
2013,'63 Chrysler Turbine,Cool Classics 1/30,Spectrafrost Gold,Clear,Black,Thailand
2012,'64 Chevy Chevelle SS,2012 New Models 2/50,NA,Clear,Chrome,Malaysia
2012,'64 Chevy Chevelle SS,2012 New Models 2/50,NA,Clear,Chrome,Malaysia
2013,'64 Chevy Chevelle SS,9-Pack Exclusive,NA,Smoke tint,Chrome,Malaysia
2013,'64 Chevy Chevelle SS,9-Pack Exclusive,NA,Clear,Chrome,Malaysia
2013,'64 Chevy Chevelle SS,9-Pack Exclusive,NA,Clear,Chrome,Malaysia
2014,'64 Chevy Chevelle SS,HW Workshop: Muscle Mania,NA,Clear,Chrome,Malaysia
2014,'64 Chevy Chevelle SS,HW Workshop: Muscle Mania,NA,Blue tint,Chrome,Malaysia
2016,'64 Chevy Chevelle SS,Multipack Exclusive,NA,Clear,Chrome,Malaysia
2019,'64 Chevy Chevelle SS,Speed Blur 10/10,NA,Smoke tint,Dark Chrome,Malaysia
2019,'64 Chevy Chevelle SS,Speed Blur 10/10,NA,Clear,Dark Chrome,Malaysia
2020,'64 Chevy Chevelle SS,Nightburnerz 10/10,NA,Smoke tint,Chrome,Malaysia
2020,'64 Chevy Chevelle SS,Nightburnerz 10/10,NA,,Chrome,Malaysia
2021,'64 Chevy Chevelle SS,Orange and Blue 1/5,NA,Smoke tint,Chrome,Malaysia
2023,'64 Chevy Chevelle SS,Ultra Hots 1/8,NA,Smoke tint,Chrome,Malaysia
2024,'64 Chevy Chevelle SS,Muscle Mania 2/5,NA,Smoke tint,Chrome,Malaysia
2024,'64 Chevy Chevelle SS,Muscle Mania 2/5,NA,Smoke tint,Chrome,Malaysia
2011,'66 Chevelle,Vintage Racing 21/30,Metalflake Black & Gold,Clear,Black,Thailand
2012,'66 Chevelle,Hot Wheels Racing: Stockcar,Yellow & Blue,Clear,Black,Thailand
2013,'66 Chevelle,Hot Wheels Boulevard,Matte White & Red,Tinted (Gray),Red,Malaysia
2017,'66 Chevelle,31st Annual Hot Wheels Collectors Convention 4/4,Blue & Silver,Tinted (Gray),Black,China
2022,'66 Chevelle,Classic Stock Cars Car Culture 2-Pack,Lime Gold metallic,Tinted (Gray),Black,Thailand
2024,'66 Chevelle,Car Culture: Team Transport #64,"Red, white, & blue",Light smoke tint,Gray,Thailand
2012,'66 Chevy Super Nova,HWC.com Series 11: Real Riders 5/6,Spectraflame Smoke,Tinted (Gray),Black,China
2014 / 2015,'66 Chevy Super Nova,RLC Rewards,Spectraflame Light Blue w/ White Roof,Tinted (Gray),White w/ Chrome Roll Cage,Malaysia
2017,'66 Chevy Super Nova,RLC sELECTIONs,Spectraflame Purple,Tinted (Gray),Purple,China
2018,'66 Chevy Super Nova,18th Annual Hot Wheels Collectors Nationals 1/3,Spectraflame Copper w/ Textured Roof,Tinted (Gray),Black with Roll Cage,Thailand
2018,'66 Chevy Super Nova,18th Annual Hot Wheels Collectors Nationals 1/3,Spectraflame Copper w/ Textured Roof,Tinted (Gray),Black without Roll Cage,Thailand
2018,'66 Chevy Super Nova,Car Culture: Dragstrip Demons 5/5,Dark Blue,Clear,Gray,Thailand
2019,'66 Chevy Super Nova,Car Culture: Team Transport #7,Flat Black,Tinted (Smoke),Gray with Chrome Rollcage,Thailand
2020,'66 Chevy Super Nova,RLC Exclusive,Spectraflame Brown,Clear,Red,China
2020,'66 Chevy Super Nova,Black Hole Racing Collector Set,Matte Black,Clear,Black,Thailand
2021,'66 Chevy Super Nova,21st Annual Hot Wheels Collectors Nationals,Spectraflame Pink,Tinted (Blue),White,China
2021,'66 Chevy Super Nova,35th Annual Hot Wheels Collectors Convention 2/3,White,Tinted (Smoke),Black,Thailand
2022,'66 Chevy Super Nova,RLC Exclusive,Spectraflame Race Team Blue,Clear,Gray,China
2012,1966 TV Series Batcopter (1:50),Batman 1:50 Scale,"Black, Red & White",Clear,Grey,Vietnam
2016,1966 TV Series Batcopter (1:50),Batman 1:50 Scale,"Black, Red & White",Clear,Grey,Vietnam
2020,1966 TV Series Batcopter (1:50),Batman 1:50 Scale,"Black, Red & White",Clear,Grey,Vietnam
2021,1966 TV Series Batcopter (1:50),Batman 1:50 Scale,"Black, Red & White",Clear,Grey,Vietnam
2022,1966 TV Series Batcopter (1:50),Batman 1:50 Scale,"Black, Red & White",Clear,Grey,Vietnam
2012,'67 Austin Mini Van,Nostalgia: Nose Art,Metalflake Blue,Smoke tint,White,Thailand
2013,'67 Austin Mini Van,Pop Culture: DC Comics,Red & White,Smoke tint,Red,Thailand
2015,'67 Austin Mini Van,HW City: HW Art Cars,Metalflake Dark Red,Clear,Grey,Malaysia
2015,'67 Austin Mini Van,HW City: HW Art Cars,Unpainted,Clear,Red,Malaysia
2015,'67 Austin Mini Van,HW City: HW Art Cars,Metalflake Dark Blue,Clear,White,Malaysia
2016,'67 Austin Mini Van,HW City Works 10/10,Red,Clear,Black,Malaysia
2016,'67 Austin Mini Van,HW City Works 10/10,Yellow,Clear,Black,Malaysia
2017,'67 Austin Mini Van,Pop Culture: The Beatles,Light pastel Green,Light blue tint,Light Grey,Thailand
2017,'67 Austin Mini Van,Pop Culture: Scooby Doo,Orange,Blue tint,Silver,Thailand
2018,'67 Austin Mini Van,Pop Culture: Alex Ross DC Heroes 4/5,Gold,Blue tint,White,Thailand
2020,'67 Austin Mini Van,Pop Culture: Led Zeppelin 4/5,Metalflake Champagne,Smoke tint,Brown,Thailand
2022,'67 Austin Mini Van,Blue and Pink 2/5,Metalflake Dark Blue,Clear,Black,Malaysia
2023,'67 Austin Mini Van,Disney 100 Holiday 2/5,Orange,Heavy smoke tint,Black,Malaysia
2024,'67 Austin Mini Van,Multipack Exclusive,Turquoise,Clear,Black,Malaysia
2025,'67 Austin Mini Van,HW Art Cars 10/10,Orange,Light blue tint,White,Malaysia
2025,'67 Austin Mini Van,HW Art Cars 10/10,,,,Malaysia
2012,'69 Ford Mustang Boss 302,Hot Wheels Racing: Muscle,Dark Red & Black,Clear,Black,Thailand
2014,'69 Ford Mustang Boss 302,Cool Classics 21/30,Spectrafrost Aqua,Clear,Black,Thailand
2015,'69 Ford Mustang Boss 302,HW Workshop: Speed Team,Orange,Smoke,Black,Malaysia
2015,'69 Ford Mustang Boss 302,HW Workshop: Speed Team,Spectraflame Orange,Tinted,Black,Malaysia
2015,'69 Ford Mustang Boss 302,15th Annual Hot Wheels Collectors Nationals 2/4,Satin Gold,Tinted,Black,Thailand
2018,'69 Ford Mustang Boss 302,Detroit Muscle 3/6,Yellow,Tinted,Black,Malaysia
2019,'69 Ford Mustang Boss 302,Car Culture: Gulf 2/5,Gulf Racing Blue,Clear,Black,Thailand
2019,'69 Ford Mustang Boss 302,Fast & Furious: 1/4 Mile Muscle 5/5,White,Clear,Red,Thailand
2019,'69 Ford Mustang Boss 302,Mystery Models (Series 3) 1/12,Matte Black,Tinted (Smoke),Red,Malaysia
2020,'69 Ford Mustang Boss 302,Car Culture: Team Transport #19,Blue,Clear,Grey,Thailand
2020,'69 Ford Mustang Boss 302,Muscle Mania 3/10,Black,Tinted (Smoke),Black,Malaysia
2020,'69 Ford Mustang Boss 302,Muscle Mania 3/10,ZAMAC,Tinted (Smoke),Black,Malaysia
2022,'69 Ford Mustang Boss 302,Ford Mustang 5-Pack,Metalflake Crimson,Tinted (Smoke),Black,Indonesia
2023,'69 Ford Mustang Boss 302,Then and Now 10/10,Falken Racing Blue,Tinted (Smoke),Black,Malaysia
2023,'69 Ford Mustang Boss 302,Then and Now 10/10,Silver,Tinted (Blue),Black,Malaysia
2023,'69 Ford Mustang Boss 302,Fast & Furious Premium Bundle 2,White,Clear,Red,Thailand
2023,'69 Ford Mustang Boss 302,Ford Mustang Car Culture 2-Pack,Gulf Racing Blue,Clear,Black,Thailand
2024,'69 Ford Mustang Boss 302,Fast & Furious 4/5,White,Clear,Red,Thailand
2024,'69 Ford Mustang Boss 302,Vintage Racing Club 3/5,Yellow,Clear,Black,Thailand
2024,'69 Ford Mustang Boss 302,Mystery Models (Series 2) 1/10,Blue,Tinted (Smoke),Black,Malaysia
2025,'69 Ford Mustang Boss 302,Mustang 60 Years 2/5,Calypso Corral,Smoke tint,Black,Thailand
2025,'69 Ford Mustang Boss 302,Hot Wheels Boulevard #123,Orange,Smoke tint,Black,Thailand
2012,'69 Mercury Cyclone,2012 New Models 50/50,Orange,Smoke tint,Black,Malaysia
2013,'69 Mercury Cyclone,Cool Classics 16/30,Spectrafrost Gray,Clear,Black,Thailand
2014,'69 Mercury Cyclone,Multipack Exclusive,Metalflake Dark Red,Smoke tint,Black,Thailand
2014,'69 Mercury Cyclone,Multipack Exclusive,Metalflake Scarlet Red,Smoke tint,Black,Malaysia
2015,'69 Mercury Cyclone,Multipack Exclusive,Metalflake Purple,Smoke tint,Black,Malaysia
2015,'69 Mercury Cyclone,Hot Wheels Heritage: Redline 12/18,Orange,Clear,Light blue,Malaysia
2016,'69 Mercury Cyclone,HW Flames 10/10,Metalflake Blue,Smoke tint,Black,Malaysia
2016,'69 Mercury Cyclone,HW Flames 10/10,Metalflake Green,Smoke tint,Black,Malaysia
2017,'69 Mercury Cyclone,Multipack Exclusive,Yellow,Smoke tint,Black,Malaysia
2017,'69 Mercury Cyclone,Multipack Exclusive,Black,Clear,Red,Malaysia
2017,'69 Mercury Cyclone,Multipack Exclusive,Pearl White,Clear,Black,Malaysia
2022,'69 Mercury Cyclone,Ultra Hots 2/8,ZAMAC,Blue tint,Red,Malaysia
2025,'69 Mercury Cyclone,Muscla Mania 2/10,Metalflake Red,Smoke tint,Black,Malaysia
2012,'71 Hemi Cuda,2012 New Models 48/50,Light Green,Clear,Black,Malaysia
2013,'71 Hemi Cuda,HW Showroom: Muscle Mania,Red,Clear,Black,Malaysia
2013,'71 Hemi Cuda,HW Showroom: Muscle Mania,Unpainted,Clear,Black,Malaysia
2015,'71 Hemi Cuda,HW Workshop: Heat Fleet,Dark Red,Clear,Black,Malaysia
2015,'71 Hemi Cuda,HW Workshop: Heat Fleet,Metalflake Blue,Yellow Tint,Black,Malaysia
2020,'71 Hemi Cuda,Stars & Stripes 2/10,Gloss Black,Clear,Red,Thailand
2012,'71 Plymouth Road Runner,2012 New Models 6/50,Metalflake Magenta,Clear,Chrome,Malaysia
